OBJECTID,ID,NAME,TELEPHONE,ADDRESS,CITY,STATE,COUNTY,X,Y
3166,10024706,CALIFORNIA PARKS AND RECREATION LAW ENFORCEMENT - SANTA CRUZ DISTRICT,831-335-6318,303 BIG TREES PARK ROAD,FELTON,CA,SANTA CRUZ,-122.0647555,37.0416262
3167,10826141,NEW YORK CITY POLICE DEPARTMENT - 109TH PRECINCT,718-321-2250,37-05 UNION STREET,FLUSHING,NY,QUEENS,-73.827046,40.7623376
3168,10839544,TEXAS DEPARTMENT OF PUBLIC SAFETY - HIGHWAY PATROL REGION 3 DISTRICT A SERGEANT O AREA 2,361-364-6232,120 EAST FULTON STREET,SINTON,TX,SAN PATRICIO,-97.5095411,28.0386864
3169,10461691,PHELPS COUNTY COURT BAILIFF,573-458-6210,200 NORTH MAIN STREET,ROLLA,MO,PHELPS,-91.7738575,37.9458199
3170,10833995,CONNECTICUT STATE POLICE TROOP C - SOMERS RESIDENT STATE TROOPER,860-749-4955,451 MAIN STREET,SOMERS,CT,TOLLAND,-72.4593025,41.9845121
3171,10837838,CONNECTICUT STATE POLICE TROOP D - BROOKLYN RESIDENT STATE TROOPER,860-779-9008,4 WOLF DEN ROAD,BROOKLYN,CT,WINDHAM,-71.949965,41.7883254
3172,10837840,CONNECTICUT STATE POLICE TROOP D - STERLING RESIDENT STATE TROOPER,860-564-7896,1114 PLAINFIELD PIKE,ONECO,CT,WINDHAM,-71.813155,41.6929653
3173,10222172,TIPTON POLICE DEPARTMENT,563-886-2424,407 LYNN STREET,TIPTON,IA,CEDAR,-91.1302547,41.7692338
3174,10425171,SHAWNEE HEIGHTS UNIFIED SCHOOL DISTRICT NUMBER 450 POLICE,785-379-5880,4201 SOUTHEAST SHAWNEE HEIGHTS ROAD,TECUMSEH,KS,SHAWNEE,-95.5571058,38.988512
3175,10425009,JOHNSON COUNTY COMMUNITY COLLEGE POLICE DEPARTMENT,913-469-8500,12345 COLLEGE BOULEVARD,OVERLAND PARK,KS,JOHNSON,-94.7289495,38.9270379
3176,10305461,WASHINGTON STATE UNIVERSITY - VANCOUVER POLICE DEPARTMENT,360-546-9001,14204 NORTHEAST SALMON CREEK AVENUE,VANCOUVER,WA,CLARK,-122.6348486,45.7322842
3177,10425100,NESS COUNTY SHERIFFS DEPARTMENT,785-798-3611,221 WEST MAIN STREET,NESS CITY,KS,NESS,-99.9075426,38.4537273
3178,10223327,ARITON POLICE DEPARTMENT,334-762-2222,6 ATLANTIC STREET,ARITON,AL,DALE,-85.7173537,31.6000814
3179,10424808,CHERRYVALE POLICE DEPARTMENT,620-336-2400,123 WEST MAIN STREET,CHERRYVALE,KS,MONTGOMERY,-95.552533,37.2685359
3180,10836755,HUBBARD POLICE DEPARTMENT,254-576-2900,501 SOUTHWEST DAVIS STREET,HUBBARD,TX,HILL,-96.7949206,31.8392046
3181,10836752,HILL COUNTY CONSTABLE - PRECINCT 3,254-576-2721,501 SOUTHWEST DAVIS STREET,HUBBARD,TX,HILL,-96.7949228,31.8392052
3182,10220771,WASHBURN POLICE DEPARTMENT,207-455-4043,1287 MAIN STREET,WASHBURN,ME,AROOSTOOK,-68.1563565,46.7900962
3183,10223972,ROLLA POLICE DEPARTMENT,701-477-3610,209 1ST AVENUE NORTHEAST,ROLLA,ND,ROLETTE,-99.6145722,48.8610222
3184,10222785,WEBSTER CITY POLICE DEPARTMENT,352-793-2072,71 SOUTHEAST 1ST STREET,WEBSTER,FL,SUMTER,-82.0531967,28.6090611
3185,10223967,MINOT POLICE DEPARTMENT,701-852-0111,515 2ND AVENUE SOUTHWEST,MINOT,ND,WARD,-101.3003717,48.234056
3186,10027419,EASTERN IOWA AIRPORT SAFETY OFFICE,319-366-2246,2929 LIPPISCH PLACE SOUTHWEST,CEDAR RAPIDS,IA,LINN,-91.7004279,41.8890602
3187,10305217,EVERGREEN STATE COLLEGE POLICE SERVICES DEPARTMENT,360-867-6832,2731 MCCANN PLAZA,OLYMPIA,WA,THURSTON,-122.9789895,47.0729467
3188,10833954,MIDDLETOWN POLICE DEPARTMENT,860-344-3200,222 MAIN STREET,MIDDLETOWN,CT,MIDDLESEX,-72.6489206,41.5599447
3189,10839013,MICHIGAN STATE POLICE DISTRICT 3 POST 32 - EAST TAWAS,989-362-3435,401 NORTH UNITED STATES HIGHWAY 23,EAST TAWAS,MI,IOSCO,-83.4858136,44.2798518
3190,10837269,SOUTHLAKE DEPARTMENT OF PUBLIC SERVICES,817-481-2538,2100 WEST SOUTHLAKE BOULEVARD,SOUTHLAKE,TX,TARRANT,-97.1840676,32.9393393
3191,10834004,SUFFIELD POLICE DEPARTMENT,860-668-3870,911 MOUNTAIN ROAD,SUFFIELD,CT,HARTFORD,-72.6852798,41.9845903
3192,10425232,WYANDOTTE COUNTY PARKS UNIFIED GOVERNMENT OF WYANDOTTE COUNTY - KANSAS CITY PARK RANGERS,913-596-7085,3488 WEST DRIVE,KANSAS CITY,KS,WYANDOTTE,-94.7897169,39.1502996
3193,10423056,SYKESVILLE POLICE DEPARTMENT,410-795-0757,7547 MAIN STREET,SYKESVILLE,MD,CARROLL,-76.9690272,39.3654197
3194,10223618,VANCE POLICE DEPARTMENT,205-553-9917,10902 PUBLIC SAFETY ROAD,VANCE,AL,TUSCALOOSA,-87.2335153,33.1752964
3195,10305464,WEST RICHLAND POLICE DEPARTMENT,509-967-3425,3805 WEST VAN GIESEN STREET,WEST RICHLAND,WA,BENTON,-119.3373086,46.2966097
3196,10305465,WESTERN WASHINGTON UNIVERSITY POLICE DEPARTMENT,360-650-3555,2001 BILL MCDONALD PARKWAY,BELLINGHAM,WA,WHATCOM,-122.4899173,48.7274358
3197,10833950,MERIDEN POLICE DEPARTMENT,203-238-1911,50 WEST MAIN STREET,MERIDEN,CT,NEW HAVEN,-72.8042108,41.5376984
3198,10220814,MOUNT DESERT POLICE DEPARTMENT,207-276-5736,21 SEA STREET,NORTHEAST HARBOR,ME,HANCOCK,-68.2872801,44.2942542
3199,10220788,CLINTON POLICE DEPARTMENT,207-426-9192,27 BAKER STREET,CLINTON,ME,KENNEBEC,-69.5075928,44.6367529
3200,10309108,MILLE LACS COUNTY JAIL / MILLE LACS COUNTY SHERIFFS DEPARTMENT,320-983-8244,640 3RD STREET SOUTHEAST,MILACA,MN,MILLE LACS,-93.6429942,45.7536787
3201,10770537,HILLSBORO POLICE DEPARTMENT,937-393-3411,WEST WALNUT STREET,HILLSBORO,OH,HIGHLAND,-83.6130398,39.2012614
3202,10223368,CLANTON POLICE DEPARTMENT,205-755-1194,601 1ST AVENUE,CLANTON,AL,CHILTON,-86.6299497,32.8387227
3203,10223547,PHIL CAMPBELL POLICE DEPARTMENT,205-993-5313,580 RAILROAD STREET,PHIL CAMPBELL,AL,FRANKLIN,-87.7053307,34.3514993
3204,10229695,SANTA ROSA COUNTY SHERIFF DISTRICT 2 SUBSTATION,850-981-2250,8597 HIGH SCHOOL BOULEVARD,NAVARRE,FL,SANTA ROSA,-86.8629052,30.4221687
3205,10223068,MONTGOMERY POLICE DEPARTMENT,318-646-3110,621 WOODLAND STREET,MONTGOMERY,LA,GRANT,-92.8902139,31.6661651
3206,10223930,CARRINGTON POLICE DEPARTMENT,701-652-3321,1010 MAIN STREET,CARRINGTON,ND,FOSTER,-99.1265949,47.4493901
3207,10223358,CAMP HILL POLICE DEPARTMENT,256-896-4411,309 HOLLEY AVENUE,CAMP HILL,AL,TALLAPOOSA,-85.6532323,32.8006251
3208,10223959,LAMOURE POLICE DEPARTMENT,701-883-5957,33 CENTER AVENUE SOUTHEAST,LAMOURE,ND,LAMOURE,-98.2933263,46.3578268
3209,10836000,IOWA PARK CONSOLIDATED INDEPENDENT SCHOOL DISTRICT POLICE DEPARTMENT,940-631-3611,1 BOB DAWSON DRIVE,IOWA PARK,TX,WICHITA,-98.6940933,33.9641054
3210,10773479,COLEMAN COUNTY SHERIFFS DEPARTMENT,325-625-3506,100 WEST LIVEOAK STREET,COLEMAN,TX,COLEMAN,-99.423042,31.831422
3211,10769576,BATTLE CREEK POLICE DEPARTMENT,269-966-3322,20 NORTH DIVISION STREET,BATTLE CREEK,MI,CALHOUN,-85.1788821,42.3170657
3212,10422945,EDMONSTON POLICE DEPARTMENT,301-699-8805,5005 52ND AVENUE,EDMONSTON,MD,PRINCE GEORGES,-76.9298626,38.9497183
3213,10769194,GLADE SPRING POLICE DEPARTMENT,276-429-2333,228 WEST GLADE STREET,GLADE SPRING,VA,WASHINGTON,-81.7734447,36.7894777
3214,10837071,NAVARRO COUNTY CONSTABLE - PRECINCT 2,903-654-3002,312 WEST 2ND AVENUE,CORSICANA,TX,NAVARRO,-96.4688793,32.0963733
3215,10842009,KOOTENAI COUNTY SHERIFFS DEPARTMENT - MAIN OFFICE,208-446-1300,5500 NORTH GOVERNMENT WAY,COEUR D'ALENE,ID,KOOTENAI,-116.7862616,47.7213025
3216,10769256,FRONT ROYAL POLICE DEPARTMENT,540-635-2111,24 WEST MAIN STREET,FRONT ROYAL,VA,WARREN,-78.1945806,38.9180503
3217,10769455,WARREN COUNTY SHERIFFS OFFICE,540-635-7243,23 EAST JACKSON STREET,FRONT ROYAL,VA,WARREN,-78.1923663,38.9165947
3218,10222187,SLOAN CITY POLICE DEPARTMENT,712-428-3314,428 EVANS,SLOAN,IA,WOODBURY,-96.2276535,42.2335068
3219,10223615,UNIONTOWN POLICE DEPARTMENT,334-628-4021,100 FRONT STREET,UNIONTOWN,AL,PERRY,-87.5153405,32.4507031
3220,10837516,SOUTH HAMPTON POLICE DEPARTMENT,603-394-0105,128 MAIN AVENUE,SOUTH HAMPTON,NH,ROCKINGHAM,-70.9777547,42.8882156
3221,10222065,HUXLEY POLICE DEPARTMENT,515-597-2002,515 NORTH MAIN AVENUE,HUXLEY,IA,STORY,-93.6072184,41.8983633
3222,10223947,FESSENDEN POLICE DEPARTMENT,701-547-3836,602 RAILWAY STREET SOUTH,FESSENDEN,ND,WELLS,-99.6279745,47.6481503
3223,10223240,CHURCH POINT POLICE DEPARTMENT,337-684-5455,102 NORTH MAIN STREET,CHURCH POINT,LA,ACADIA,-92.2171597,30.4061439
3224,10769209,BEDFORD POLICE DEPARTMENT,540-587-6011,215 EAST MAIN STREET,BEDFORD,VA,BEDFORD CITY,-79.5213351,37.3341541
3225,11527407,JEFFERSONVILLE POLICE DEPARTMENT,812-283-6633,500 QUARTERMASTER COURT,JEFFERSONVILLE,IN,CLARK,-85.7407166,38.2834648
3226,10309136,RAMSEY COUNTY SHERIFFS DEPARTMENT / RAMSEY COUNTY JAIL,651-266-9330,425 GROVE STREET,SAINT PAUL,MN,RAMSEY,-93.0865722,44.9560466
3227,10833991,SEYMOUR POLICE DEPARTMENT,203-881-7600,11 FRANKLIN STREET,SEYMOUR,CT,NEW HAVEN,-73.0754533,41.3974127
3228,10833997,SOUTHBURY POLICE DEPARTMENT,203-264-5912,421 MAIN STREET SOUTH,SOUTHBURY,CT,NEW HAVEN,-73.223682,41.4704022
3229,10769088,NORFOLK SOUTHERN RAILWAY POLICE - ROANOKE,540-855-6971,110 FRANKLIN ROAD SOUTHEAST,ROANOKE,VA,ROANOKE CITY,-79.9386125,37.2691425
3230,10463669,NORTH CAROLINA STATE HIGHWAY PATROL TROOP C DISTRICT VI,919-934-2186,3783 UNITED STATES HIGHWAY 301 SOUTH,SMITHFIELD,NC,JOHNSTON,-78.3847292,35.4682361
3231,10770527,HAYESVILLE POLICE DEPARTMENT,419-368-3818,5 SOUTH MECHANIC STREET,HAYESVILLE,OH,ASHLAND,-82.2620037,40.7730342
3232,10221947,WILTON POLICE DEPARTMENT,563-732-2311,104 EAST 4TH STREET,WILTON,IA,MUSCATINE,-91.0164172,41.5885353
3233,10770581,LOUDONVILLE POLICE DEPARTMENT,419-994-4151,156 NORTH WATER STREET,LOUDONVILLE,OH,ASHLAND,-82.2347914,40.6365602
3234,10770249,ASHTABULA CITY POLICE DEPARTMENT,440-992-7172,110 WEST 44TH STREET,ASHTABULA,OH,ASHTABULA,-80.78011,41.8669431
3235,10425047,LEON POLICE DEPARTMENT,316-742-3438,111 SOUTH MAIN STREET,LEON,KS,BUTLER,-96.781647,37.6879556
3236,10769435,PULASKI COUNTY SHERIFFS OFFICE,540-980-7800,86 EAST MAIN STREET,PULASKI,VA,PULASKI,-80.7777873,37.0475688
3237,10834030,WOODBRIDGE POLICE DEPARTMENT,203-387-2512,4 MEETINGHOUSE LANE,WOODBRIDGE,CT,NEW HAVEN,-73.0126978,41.3536525
3238,10769200,SAINT PAUL POLICE DEPARTMENT,276-762-5022,16531 RUSSELL STREET,SAINT PAUL,VA,WISE,-82.3125388,36.9046805
3239,10769199,HAYMARKET POLICE DEPARTMENT,703-753-2700,14710 WASHINGTON STREET,HAYMARKET,VA,PRINCE WILLIAM,-77.6306152,38.8103868
3240,10751184,GEORGIA DEPARTMENT OF NATURAL RESOURCES LAW ENFORCEMENT - STEPHEN C FOSTER STATE PARK,912-637-5274,17515 STATE HIGHWAY 177,FARGO,GA,CHARLTON,-82.362075,30.8265936
3241,10680651,WASHINGTON STATE PATROL - GRANDVIEW,509-882-9945,173905 WEST INTERSTATE 82,GRANDVIEW,WA,BENTON,-119.8569024,46.2477816
3242,10769334,WISE POLICE DEPARTMENT,276-328-9046,501 WEST MAIN STREET,WISE,VA,WISE,-82.5847094,36.9815976
3243,10769461,WISE COUNTY SHERIFFS OFFICE,276-328-3566,224 WATER STREET SOUTHEAST,WISE,VA,WISE,-82.5793112,36.9763288
3244,10769183,ROANOKE REGIONAL AIRPORT LAW ENFORCEMENT,540-362-1999,5202 AVIATION DRIVE NORTHWEST,ROANOKE,VA,ROANOKE CITY,-79.970627,37.3207034
3245,11532688,SAN FRANCISCO POLICE DEPARTMENT - NORTHERN STATION,415-614-3400,1125 FILLMORE STREET,SAN FRANCISCO,CA,SAN FRANCISCO,-122.4323805,37.7801808
3246,10475933,COLORADO STATE PENITENTIARY,719-269-5120,EVANS ROAD,CANON CITY,CO,FREMONT,-105.1580086,38.4406892
3247,10475938,FREMONT CORRECTIONAL FACILITY,719-269-5002,EVANS ROAD,CANON CITY,CO,FREMONT,-105.1636032,38.4228642
3248,10769448,SPOTSYLVANIA COUNTY SHERIFFS OFFICE,540-507-7200,9101 COURTHOUSE ROAD,SPOTSYLVANIA,VA,SPOTSYLVANIA,-77.588548,38.2012296
3249,10475928,ARROWHEAD CORRECTIONAL CENTER,719-269-5601,EVANS ROAD,CANON CITY,CO,FREMONT,-105.1592083,38.4360239
3250,10175217,CORNING POLICE DEPARTMENT,870-857-3311,408 WEST MAIN STREET,CORNING,AR,CLAY,-90.5795338,36.4092047
3251,10478184,CHERRY VALLEY POLICE DEPARTMENT,815-332-3431,806 EAST STATE STREET,CHERRY VALLEY,IL,WINNEBAGO,-88.9425999,42.2373952
3252,10309450,BALDWIN POLICE DEPARTMENT,706-776-5256,155 WILLINGHAM AVENUE,BALDWIN,GA,HABERSHAM,-83.5489953,34.4862922
3253,10422577,WEST VALLEY CITY POLICE DEPARTMENT,801-963-3300,3575 SOUTH MARKET STREET,WEST VALLEY CITY,UT,SALT LAKE,-111.9596511,40.6956403
3254,10478684,WILLIAMSVILLE POLICE DEPARTMENT,217-566-3634,124 SOUTH WALNUT STREET,WILLIAMSVILLE,IL,SANGAMON,-89.5488697,39.9534921
3255,10309881,FAYETTEVILLE POLICE DEPARTMENT,770-461-4441,760 JIMMIE MAYFIELD BOULEVARD,FAYETTEVILLE,GA,FAYETTE,-84.4460521,33.4329723
3256,10425055,LINN VALLEY POLICE DEPARTMENT,913-757-2926,22412 EAST 2400 ROAD,LINN VALLEY,KS,LINN,-94.6891473,38.3747067
3257,10422950,FOREST HEIGHTS POLICE DEPARTMENT,301-839-4040,5508 ARAPAHOE DRIVE,FOREST HEIGHTS,MD,PRINCE GEORGES,-76.997236,38.8141521
3258,10424819,WESTWOOD POLICE DEPARTMENT,913-362-3737,4700 RAINBOW BOULEVARD,WESTWOOD,KS,JOHNSON,-94.6122981,39.0438071
3259,10422977,LANDOVER HILLS POLICE DEPARTMENT,301-773-6400,6904 TAYLOR STREET,LANDOVER HILLS,MD,PRINCE GEORGES,-76.8936275,38.9414432
3260,10422943,BLADENSBURG POLICE DEPARTMENT,301-864-6080,4910 TILDEN ROAD,BLADENSBURG,MD,PRINCE GEORGES,-76.932752,38.9423499
3261,10478290,GLEN CARBON POLICE DEPARTMENT,618-288-7226,151 NORTH MAIN STREET,GLEN CARBON,IL,MADISON,-89.9712545,38.7631664
3262,10024995,ROANOKE CITY POLICE DEPARTMENT,540-853-2211,348 CAMPBELL AVENUE SOUTHWEST,ROANOKE,VA,ROANOKE CITY,-79.947564,37.2710714
3263,10837754,MEMPHIS POLICE DEPARTMENT - APPLING FARMS STATION,901-636-4400,6850 APPLING FARMS PARKWAY,MEMPHIS,TN,SHELBY,-89.8342229,35.1791598
3264,10306234,RUSK COUNTY SHERIFFS DEPARTMENT,715-532-2189,311 EAST MINER AVENUE,LADYSMITH,WI,RUSK,-91.0978603,45.4646016
3265,10223663,FRANKLIN COUNTY SHERIFFS DEPARTMENT,256-332-8811,748 WALNUT GATE ROAD,RUSSELLVILLE,AL,FRANKLIN,-87.7291624,34.474616
3266,10478549,ROBINSON POLICE DEPARTMENT,618-544-2217,300 SOUTH LINCOLN STREET,ROBINSON,IL,CRAWFORD,-87.7371799,39.0037889
3267,10475941,SKYLINE CORRECTIONAL CENTER,719-269-5601,EVANS ROAD,CANON CITY,CO,FREMONT,-105.1588476,38.4299465
3268,10769438,RICHMOND COUNTY SHERIFFS OFFICE,804-333-3611,106 WALLACE STREET,WARSAW,VA,RICHMOND,-76.7572442,37.9569677
3269,10769195,QUANTICO POLICE DEPARTMENT,703-640-7500,405 BROADWAY STREET,QUANTICO,VA,PRINCE WILLIAM,-77.2908794,38.5222721
3270,10222446,TAVARES POLICE DEPARTMENT,352-742-6200,201 EAST MAIN STREET,TAVARES,FL,LAKE,-81.7266241,28.8024851
3271,11532418,BROWN COUNTY SHERIFFS OFFICE / BROWN COUNTY JAIL,402-387-1440,142 WEST 4TH STREET,AINSWORTH,NE,BROWN,-99.8638895,42.5504236
3272,11531531,GILA RIVER POLICE DEPARTMENT,520-562-7115,669 WEST SEED FARM ROAD,SACATON,AZ,PINAL,-111.7665713,33.072476
3273,10478254,ERIE POLICE DEPARTMENT,309-659-7792,834 MAIN STREET,ERIE,IL,WHITESIDE,-90.0789146,41.6565124
3274,10309356,FLOYD COUNTY POLICE DEPARTMENT,706-235-7766,5 GOVERNMENT PLAZA,ROME,GA,FLOYD,-85.1705681,34.2566209
3275,10740779,IOWA STATE PATROL DISTRICT 7 - FORT DODGE,515-972-4213,2437 235TH STREET,FORT DODGE,IA,WEBSTER,-94.1194138,42.4494416
3276,10770823,WAPAKONETA POLICE DEPARTMENT,419-738-8802,701 PARLETTE COURT,WAPAKONETA,OH,AUGLAIZE,-84.2028677,40.5780338
3277,10770216,OHIO UNIVERSITY POLICE DEPARTMENT,740-593-1911,88 UNIVERSITY TERRACE,ATHENS,OH,ATHENS,-82.0985799,39.3242446
3278,10760633,LEXINGTON POLICE DEPARTMENT,731-968-6666,88 1ST STREET,LEXINGTON,TN,HENDERSON,-88.3935067,35.6476221
3279,10760936,NATCHEZ TRACE STATE PARK - RANGER STATION,731-968-3742,24845 NATCHEZ TRACE ROAD,WILDERSVILLE,TN,HENDERSON,-88.2738636,35.789739
3280,10425114,OSBORNE POLICE DEPARTMENT,785-346-5721,128 NORTH 1ST STREET,OSBORNE,KS,OSBORNE,-98.6944005,39.4384946
3281,10422958,GREENBELT CITY POLICE DEPARTMENT,301-474-7200,550 CRESCENT ROAD,GREENBELT,MD,PRINCE GEORGES,-76.8774436,39.0005622
3282,10770488,GENEVA POLICE DEPARTMENT,440-466-1111,44 NORTH FOREST STREET,GENEVA,OH,ASHTABULA,-80.9462678,41.8064011
3283,10461492,HERMISTON POLICE DEPARTMENT,541-567-5519,330 SOUTH 1ST STREET,HERMISTON,OR,UMATILLA,-119.290807,45.8384295
3284,10770685,ORWELL POLICE DEPARTMENT,440-437-1234,78 EAST MAIN STREET,ORWELL,OH,ASHTABULA,-80.8645478,41.5347988
3285,10769867,KIRTLAND COMMUNITY COLLEGE DEPARTMENT OF PUBLIC SAFETY,989-275-5000,10775 NORTH SAINT HELEN ROAD,ROSCOMMON,MI,ROSCOMMON,-84.4160332,44.4920418
3286,10683582,NEW JERSEY TRANSIT POLICE DEPARTMENT,973-491-8555,1 PENN PLAZA EAST,NEWARK,NJ,ESSEX,-74.161852,40.7345887
3287,10683509,LEBANON TOWNSHIP POLICE DEPARTMENT,908-638-8515,530 WEST HILL ROAD,GLEN GARDNER,NJ,HUNTERDON,-74.8915656,40.7173015
3288,10760465,CENTERVILLE POLICE DEPARTMENT,931-729-5588,102 EAST SWAN STREET,CENTERVILLE,TN,HICKMAN,-87.4664691,35.7813785
3289,10026472,VERMONT DEPARTMENT OF PUBLIC SAFETY,802-244-7345,103 SOUTH MAIN STREET,WATERBURY,VT,WASHINGTON,-72.7510081,44.3316443
3290,10026991,VERMONT FISH AND WILDLIFE - LAW ENFORCEMENT DEPARTMENT,802-241-3728,103 SOUTH MAIN STREET,WATERBURY,VT,WASHINGTON,-72.7510076,44.3316464
3291,10306334,BLANCHARDVILLE POLICE DEPARTMENT,608-523-4320,208 MASON STREET,BLANCHARDVILLE,WI,LAFAYETTE,-89.8609242,42.8100106
3292,10769341,VIRGINIA BEACH POLICE DEPARTMENT - FOURTH PRECINCT,757-385-2800,840 KEMPSVILLE ROAD,VIRGINIA BEACH,VA,VIRGINIA BEACH CITY,-76.1639044,36.8150502
3293,10760386,ERIN POLICE DEPARTMENT,931-289-2727,15 HILL STREET,ERIN,TN,HOUSTON,-87.6929996,36.3183965
3294,10769245,DUBLIN POLICE DEPARTMENT,540-674-5167,101 DUBLIN PARK ROAD,DUBLIN,VA,PULASKI,-80.68524,37.0933873
3295,10837792,VIRGINIA STATE POLICE DIVISION 4 AREA 30 - WISE,276-328-0198,1207 NORTON ROAD,WISE,VA,WISE,-82.5931081,36.9684795
3296,10769832,HURON-CLINTON METROPOLITAN AUTHORITY POLICE DEPARTMENT,810-227-2757,13000 HIGHRIDGE DRIVE,BRIGHTON,MI,LIVINGSTON,-83.6868898,42.5221237
3297,10425801,LOUISVILLE METRO POLICE DEPARTMENT - SIXTH DIVISION,502-574-2187,4711 PROGRESS BOULEVARD,LOUISVILLE,KY,JEFFERSON,-85.6530605,38.1816074
3298,10220888,METROPOLITAN POLICE DEPARTMENT - ASIAN LIAISON UNIT,202-724-8009,616 H STREET NORTHWEST,WASHINGTON,DC,DISTRICT OF COLUMBIA,-77.0209104,38.8995079
3299,10308973,ORONO POLICE DEPARTMENT,952-249-4700,2730 KELLEY PARKWAY,ORONO,MN,HENNEPIN,-93.5932226,44.9912361
3300,10308974,NEW HOPE POLICE DEPARTMENT,763-531-5170,4401 XYLON AVENUE NORTH,NEW HOPE,MN,HENNEPIN,-93.3857043,45.0356819
3301,10769884,LAWTON POLICE DEPARTMENT,269-624-2382,125 SOUTH MAIN STREET,LAWTON,MI,VAN BUREN,-85.8491396,42.1671401
3302,10839193,MICHIGAN STATE POLICE DISTRICT 7 POST 73 - GAYLORD,989-732-2778,563 SOUTH OTSEGO AVENUE,GAYLORD,MI,OTSEGO,-84.6773364,45.0217349
3303,10475759,COLORADO BUREAU OF INVESTIGATION - DURANGO,970-375-0223,160 ROCK POINT DRIVE,DURANGO,CO,LA PLATA,-107.8899706,37.2716509
3304,10770445,DELPHOS POLICE DEPARTMENT,419-692-4015,125 EAST 2ND STREET,DELPHOS,OH,ALLEN,-84.3389105,40.843462
3305,10305204,DOUGLAS COUNTY SHERIFFS OFFICE,509-884-0941,110 2ND STREET NORTHEAST,EAST WENATCHEE,WA,DOUGLAS,-120.2856178,47.4076239
3306,10760712,PARIS POLICE DEPARTMENT,731-642-2424,100 NORTH CALDWELL STREET,PARIS,TN,HENRY,-88.3287019,36.3025398
3307,10770194,BELLAIRE POLICE DEPARTMENT,740-676-3322,3195 BELMONT STREET,BELLAIRE,OH,BELMONT,-80.7437246,40.0139317
3308,10837073,NAVARRO COUNTY CONSTABLE - PRECINCT 4,903-654-3002,312 WEST 2ND AVENUE,CORSICANA,TX,NAVARRO,-96.4688786,32.0963736
3309,10769449,STAFFORD COUNTY SHERIFFS OFFICE,540-658-4450,1225 COURTHOUSE ROAD,STAFFORD,VA,STAFFORD,-77.4132735,38.4226728
3310,10769069,AQUIA HARBOUR POLICE DEPARTMENT,540-659-4600,1040 AQUIA DRIVE,STAFFORD,VA,STAFFORD,-77.3990043,38.4609753
3311,10477597,STEPHENSON COUNTY SHERIFF,815-235-8252,15 NORTH GALENA AVENUE,FREEPORT,IL,STEPHENSON,-89.6218221,42.2981421
3312,10477610,LEE COUNTY SHERIFFS DEPARTMENT,815-284-6631,306 SOUTH HENNEPIN AVENUE,DIXON,IL,LEE,-89.4826659,41.8411962
3313,10769316,STAUNTON POLICE DEPARTMENT,540-332-3845,116 WEST BEVERLEY STREET,STAUNTON,VA,STAUNTON CITY,-79.074151,38.1490806
3314,10836113,BASTROP POLICE DEPARTMENT,512-321-5550,104 GRADY TUCK LANE,BASTROP,TX,BASTROP,-97.3301504,30.1078519
3315,10769207,ARLINGTON COUNTY POLICE DEPARTMENT - HEADQUARTERS,703-228-4040,1425 NORTH COURTHOUSE ROAD,ARLINGTON,VA,ARLINGTON,-77.0832495,38.8900985
3316,10837038,OAK RIDGE NORTH POLICE DEPARTMENT,281-292-4643,27424 ROBINSON ROAD,CONROE,TX,MONTGOMERY,-95.4379677,30.1566749
3317,10769220,BRISTOL POLICE DEPARTMENT,276-645-7400,501 SCOTT STREET,BRISTOL,VA,BRISTOL CITY,-82.1814147,36.5986867
3318,10769237,COLONIAL BEACH POLICE DEPARTMENT,804-224-0141,10 NORTH IRVING AVENUE,COLONIAL BEACH,VA,WESTMORELAND,-76.962011,38.2501474
3319,10308990,EDINA POLICE DEPARTMENT,952-826-1610,4801 WEST 50TH STREET,EDINA,MN,HENNEPIN,-93.3482568,44.9112534
3320,10173772,BELLE CHASSE LOCK-UP,504-394-0890,104 AVENUE G,BELLE CHASSE,LA,PLAQUEMINES,-89.9821545,29.8567925
3321,10309007,APPLE VALLEY POLICE DEPARTMENT,952-953-2700,7100 147TH STREET WEST,APPLE VALLEY,MN,DAKOTA,-93.2090356,44.7346551
3322,10769332,WINCHESTER POLICE DEPARTMENT,540-662-4131,231 EAST PICCADILLY STREET,WINCHESTER,VA,WINCHESTER CITY,-78.1613238,39.1848312
3323,10309016,BLOOMINGTON POLICE DEPARTMENT,952-563-4900,1800 WEST OLD SHAKOPEE ROAD,BLOOMINGTON,MN,HENNEPIN,-93.3020731,44.8247924
3324,10760937,PARIS LANDING STATE PARK - RANGER STATION,731-641-4465,16055 UNITED STATES HIGHWAY 79 NORTH,BUCHANAN,TN,HENRY,-88.0833556,36.4393508
3325,10309023,BROOKLYN PARK POLICE DEPARTMENT,763-493-8222,5400 85TH AVENUE NORTH,BROOKLYN PARK,MN,HENNEPIN,-93.3497282,45.1098845
3326,10426039,SALISBURY-OCEAN CITY-WICOMICO COUNTY REGIONAL AIRPORT POLICE,410-548-4827,5485 AIRPORT TERMINAL ROAD,SALISBURY,MD,WICOMICO,-75.5162342,38.3426274
3327,10422916,MONTGOMERY COUNTY POLICE - SILVER SPRING DISTRICT,301-565-7744,801 SLIGO AVENUE,SILVER SPRING,MD,MONTGOMERY,-77.0226764,38.9904433
3328,10423007,MANCHESTER POLICE DEPARTMENT,410-239-6900,3215 LONG LANE,MANCHESTER,MD,CARROLL,-76.8842365,39.662146
